Estacion;Fecha inicial;Fecha final;PM2.5
ZIPAQUIRA - URBANO;19/02/2024 2:59;19/02/2024 3:58;9,25
ZIPAQUIRA - URBANO;19/02/2024 1:59;19/02/2024 2:58;8,61
ZIPAQUIRA - URBANO;19/02/2024 0:59;19/02/2024 1:58;6,98
ZIPAQUIRA - URBANO;18/02/2024 23:59;19/02/2024 0:58;6,5
ZIPAQUIRA - URBANO;18/02/2024 22:59;18/02/2024 23:58;7,69
ZIPAQUIRA - URBANO;18/02/2024 21:59;18/02/2024 22:58;7,01
ZIPAQUIRA - URBANO;18/02/2024 20:59;18/02/2024 21:58;7,44
ZIPAQUIRA - URBANO;18/02/2024 19:59;18/02/2024 20:58;6,95
ZIPAQUIRA - URBANO;18/02/2024 18:59;18/02/2024 19:58;6,15
ZIPAQUIRA - URBANO;18/02/2024 17:59;18/02/2024 18:58;5,81
ZIPAQUIRA - URBANO;18/02/2024 16:59;18/02/2024 17:58;5,04
ZIPAQUIRA - URBANO;18/02/2024 15:59;18/02/2024 16:58;4,26
ZIPAQUIRA - URBANO;18/02/2024 14:59;18/02/2024 15:58;4,12
ZIPAQUIRA - URBANO;18/02/2024 13:59;18/02/2024 14:58;4,23
ZIPAQUIRA - URBANO;18/02/2024 12:59;18/02/2024 13:58;4,41
ZIPAQUIRA - URBANO;18/02/2024 11:59;18/02/2024 12:58;4,22
ZIPAQUIRA - URBANO;18/02/2024 10:59;18/02/2024 11:58;4,2
ZIPAQUIRA - URBANO;18/02/2024 9:59;18/02/2024 10:58;5,82
ZIPAQUIRA - URBANO;18/02/2024 8:59;18/02/2024 9:58;12,84
ZIPAQUIRA - URBANO;18/02/2024 7:59;18/02/2024 8:58;14,24
ZIPAQUIRA - URBANO;18/02/2024 6:59;18/02/2024 7:58;15,08
ZIPAQUIRA - URBANO;18/02/2024 5:59;18/02/2024 6:58;14,09
ZIPAQUIRA - URBANO;18/02/2024 4:59;18/02/2024 5:58;12,01
ZIPAQUIRA - URBANO;18/02/2024 3:59;18/02/2024 4:58;10,6
ZIPAQUIRA - URBANO;18/02/2024 2:59;18/02/2024 3:58;10,13
ZIPAQUIRA - URBANO;18/02/2024 1:59;18/02/2024 2:58;5,81
ZIPAQUIRA - URBANO;18/02/2024 0:59;18/02/2024 1:58;4,45
ZIPAQUIRA - URBANO;17/02/2024 23:59;18/02/2024 0:58;5,89
ZIPAQUIRA - URBANO;17/02/2024 22:59;17/02/2024 23:58;7,69
ZIPAQUIRA - URBANO;17/02/2024 21:59;17/02/2024 22:58;4,17
ZIPAQUIRA - URBANO;17/02/2024 20:59;17/02/2024 21:58;6,5
ZIPAQUIRA - URBANO;17/02/2024 19:59;17/02/2024 20:58;8,45
ZIPAQUIRA - URBANO;17/02/2024 18:59;17/02/2024 19:58;6,51
ZIPAQUIRA - URBANO;17/02/2024 17:59;17/02/2024 18:58;5,66
ZIPAQUIRA - URBANO;17/02/2024 16:59;17/02/2024 17:58;4,33
ZIPAQUIRA - URBANO;17/02/2024 15:59;17/02/2024 16:58;5,54
ZIPAQUIRA - URBANO;17/02/2024 14:59;17/02/2024 15:58;6,53
ZIPAQUIRA - URBANO;17/02/2024 13:59;17/02/2024 14:58;5,4
ZIPAQUIRA - URBANO;17/02/2024 12:59;17/02/2024 13:58;4,28
ZIPAQUIRA - URBANO;17/02/2024 11:59;17/02/2024 12:58;5,15
ZIPAQUIRA - URBANO;17/02/2024 10:59;17/02/2024 11:58;5,68
ZIPAQUIRA - URBANO;17/02/2024 9:59;17/02/2024 10:58;4,65
ZIPAQUIRA - URBANO;17/02/2024 8:59;17/02/2024 9:58;6,4
ZIPAQUIRA - URBANO;17/02/2024 7:59;17/02/2024 8:58;6,28
ZIPAQUIRA - URBANO;17/02/2024 6:59;17/02/2024 7:58;5,93
ZIPAQUIRA - URBANO;17/02/2024 5:59;17/02/2024 6:58;8,32
ZIPAQUIRA - URBANO;17/02/2024 4:59;17/02/2024 5:58;4,78
ZIPAQUIRA - URBANO;17/02/2024 3:59;17/02/2024 4:58;5,34
ZIPAQUIRA - URBANO;17/02/2024 2:59;17/02/2024 3:58;5,07
ZIPAQUIRA - URBANO;17/02/2024 1:59;17/02/2024 2:58;3,49
ZIPAQUIRA - URBANO;17/02/2024 0:59;17/02/2024 1:58;4,7
ZIPAQUIRA - URBANO;16/02/2024 23:59;17/02/2024 0:58;5,68
ZIPAQUIRA - URBANO;16/02/2024 22:59;16/02/2024 23:58;3,11
ZIPAQUIRA - URBANO;16/02/2024 21:59;16/02/2024 22:58;2,73
ZIPAQUIRA - URBANO;16/02/2024 20:59;16/02/2024 21:58;2,8
ZIPAQUIRA - URBANO;16/02/2024 19:59;16/02/2024 20:58;3,06
ZIPAQUIRA - URBANO;16/02/2024 18:59;16/02/2024 19:58;2,38
ZIPAQUIRA - URBANO;16/02/2024 17:59;16/02/2024 18:58;3,05
ZIPAQUIRA - URBANO;16/02/2024 16:59;16/02/2024 17:58;2,97
ZIPAQUIRA - URBANO;16/02/2024 15:59;16/02/2024 16:58;3,39
ZIPAQUIRA - URBANO;16/02/2024 14:59;16/02/2024 15:58;4,06
ZIPAQUIRA - URBANO;16/02/2024 13:59;16/02/2024 14:58;3,3
ZIPAQUIRA - URBANO;16/02/2024 11:59;16/02/2024 12:58;3,69
ZIPAQUIRA - URBANO;16/02/2024 10:59;16/02/2024 11:58;4,91
ZIPAQUIRA - URBANO;16/02/2024 9:59;16/02/2024 10:58;6
ZIPAQUIRA - URBANO;16/02/2024 8:59;16/02/2024 9:58;5,3
ZIPAQUIRA - URBANO;16/02/2024 7:59;16/02/2024 8:58;7,27
ZIPAQUIRA - URBANO;16/02/2024 6:59;16/02/2024 7:58;9,78
ZIPAQUIRA - URBANO;16/02/2024 5:59;16/02/2024 6:58;13,39
ZIPAQUIRA - URBANO;16/02/2024 4:59;16/02/2024 5:58;14,91
ZIPAQUIRA - URBANO;16/02/2024 3:59;16/02/2024 4:58;12,5
ZIPAQUIRA - URBANO;16/02/2024 2:59;16/02/2024 3:58;6,75
ZIPAQUIRA - URBANO;16/02/2024 1:59;16/02/2024 2:58;5,03
ZIPAQUIRA - URBANO;16/02/2024 0:59;16/02/2024 1:58;4,31
ZIPAQUIRA - URBANO;15/02/2024 23:59;16/02/2024 0:58;7,64
ZIPAQUIRA - URBANO;15/02/2024 22:59;15/02/2024 23:58;9,53
ZIPAQUIRA - URBANO;15/02/2024 21:59;15/02/2024 22:58;8,26
ZIPAQUIRA - URBANO;15/02/2024 20:59;15/02/2024 21:58;7,99
ZIPAQUIRA - URBANO;15/02/2024 19:59;15/02/2024 20:58;7,76
ZIPAQUIRA - URBANO;15/02/2024 18:59;15/02/2024 19:58;7,98
ZIPAQUIRA - URBANO;15/02/2024 17:59;15/02/2024 18:58;8,21
ZIPAQUIRA - URBANO;15/02/2024 16:59;15/02/2024 17:58;7,23
ZIPAQUIRA - URBANO;15/02/2024 15:59;15/02/2024 16:58;5,64
ZIPAQUIRA - URBANO;15/02/2024 14:59;15/02/2024 15:58;5,01
ZIPAQUIRA - URBANO;15/02/2024 13:59;15/02/2024 14:58;4,71
ZIPAQUIRA - URBANO;15/02/2024 12:59;15/02/2024 13:58;4,87
ZIPAQUIRA - URBANO;15/02/2024 11:59;15/02/2024 12:58;6,85
ZIPAQUIRA - URBANO;15/02/2024 10:59;15/02/2024 11:58;6,97
ZIPAQUIRA - URBANO;15/02/2024 9:59;15/02/2024 10:58;6,88
ZIPAQUIRA - URBANO;15/02/2024 8:59;15/02/2024 9:58;8,27
ZIPAQUIRA - URBANO;15/02/2024 7:59;15/02/2024 8:58;8,63
ZIPAQUIRA - URBANO;15/02/2024 6:59;15/02/2024 7:58;12,15
ZIPAQUIRA - URBANO;15/02/2024 5:59;15/02/2024 6:58;14,84
ZIPAQUIRA - URBANO;15/02/2024 4:59;15/02/2024 5:58;13,35
ZIPAQUIRA - URBANO;15/02/2024 3:59;15/02/2024 4:58;13,79
ZIPAQUIRA - URBANO;15/02/2024 2:59;15/02/2024 3:58;14,06
ZIPAQUIRA - URBANO;15/02/2024 1:59;15/02/2024 2:58;12,51
ZIPAQUIRA - URBANO;15/02/2024 0:59;15/02/2024 1:58;11,99
ZIPAQUIRA - URBANO;14/02/2024 23:59;15/02/2024 0:58;12,07
ZIPAQUIRA - URBANO;14/02/2024 22:59;14/02/2024 23:58;11,6
ZIPAQUIRA - URBANO;14/02/2024 21:59;14/02/2024 22:58;14,91
ZIPAQUIRA - URBANO;14/02/2024 20:59;14/02/2024 21:58;15,99
ZIPAQUIRA - URBANO;14/02/2024 19:59;14/02/2024 20:58;13,9
ZIPAQUIRA - URBANO;14/02/2024 18:59;14/02/2024 19:58;9,09
ZIPAQUIRA - URBANO;14/02/2024 17:59;14/02/2024 18:58;8,68
ZIPAQUIRA - URBANO;14/02/2024 16:59;14/02/2024 17:58;8,34
ZIPAQUIRA - URBANO;14/02/2024 15:59;14/02/2024 16:58;8,13
ZIPAQUIRA - URBANO;14/02/2024 14:59;14/02/2024 15:58;7,33
ZIPAQUIRA - URBANO;14/02/2024 13:59;14/02/2024 14:58;7,13
ZIPAQUIRA - URBANO;14/02/2024 12:59;14/02/2024 13:58;5,7
ZIPAQUIRA - URBANO;14/02/2024 11:59;14/02/2024 12:58;4,98
ZIPAQUIRA - URBANO;14/02/2024 10:59;14/02/2024 11:58;4,94
ZIPAQUIRA - URBANO;14/02/2024 9:59;14/02/2024 10:58;3,88
ZIPAQUIRA - URBANO;14/02/2024 8:59;14/02/2024 9:58;4,71
ZIPAQUIRA - URBANO;14/02/2024 7:59;14/02/2024 8:58;10,27
ZIPAQUIRA - URBANO;14/02/2024 6:59;14/02/2024 7:58;13,4
ZIPAQUIRA - URBANO;14/02/2024 5:59;14/02/2024 6:58;14,28
ZIPAQUIRA - URBANO;14/02/2024 4:59;14/02/2024 5:58;12,87
ZIPAQUIRA - URBANO;14/02/2024 3:59;14/02/2024 4:58;16,22
ZIPAQUIRA - URBANO;14/02/2024 2:59;14/02/2024 3:58;12,58
ZIPAQUIRA - URBANO;14/02/2024 1:59;14/02/2024 2:58;10,43
ZIPAQUIRA - URBANO;14/02/2024 0:59;14/02/2024 1:58;11,44
ZIPAQUIRA - URBANO;13/02/2024 23:59;14/02/2024 0:58;10,91
ZIPAQUIRA - URBANO;13/02/2024 22:59;13/02/2024 23:58;10,55
ZIPAQUIRA - URBANO;13/02/2024 21:59;13/02/2024 22:58;10
ZIPAQUIRA - URBANO;13/02/2024 20:59;13/02/2024 21:58;9,27
ZIPAQUIRA - URBANO;13/02/2024 19:59;13/02/2024 20:58;8,72
ZIPAQUIRA - URBANO;13/02/2024 18:59;13/02/2024 19:58;8,91
ZIPAQUIRA - URBANO;13/02/2024 17:59;13/02/2024 18:58;8,69
ZIPAQUIRA - URBANO;13/02/2024 16:59;13/02/2024 17:58;6,5
ZIPAQUIRA - URBANO;13/02/2024 15:59;13/02/2024 16:58;5,84
ZIPAQUIRA - URBANO;13/02/2024 14:59;13/02/2024 15:58;6,02
ZIPAQUIRA - URBANO;13/02/2024 13:59;13/02/2024 14:58;5,3
ZIPAQUIRA - URBANO;13/02/2024 12:59;13/02/2024 13:58;4,68
ZIPAQUIRA - URBANO;13/02/2024 11:59;13/02/2024 12:58;5,71
ZIPAQUIRA - URBANO;13/02/2024 10:59;13/02/2024 11:58;9,9
ZIPAQUIRA - URBANO;13/02/2024 9:59;13/02/2024 10:58;13,39
ZIPAQUIRA - URBANO;13/02/2024 8:59;13/02/2024 9:58;13,86
ZIPAQUIRA - URBANO;13/02/2024 7:59;13/02/2024 8:58;24,1
ZIPAQUIRA - URBANO;13/02/2024 6:59;13/02/2024 7:58;26,92
ZIPAQUIRA - URBANO;13/02/2024 5:59;13/02/2024 6:58;27,02
ZIPAQUIRA - URBANO;13/02/2024 4:59;13/02/2024 5:58;18,58
ZIPAQUIRA - URBANO;13/02/2024 3:59;13/02/2024 4:58;18,21
ZIPAQUIRA - URBANO;13/02/2024 2:59;13/02/2024 3:58;11,75
ZIPAQUIRA - URBANO;13/02/2024 1:59;13/02/2024 2:58;11,08
ZIPAQUIRA - URBANO;13/02/2024 0:59;13/02/2024 1:58;9,25
ZIPAQUIRA - URBANO;12/02/2024 23:59;13/02/2024 0:58;8,71
ZIPAQUIRA - URBANO;12/02/2024 22:59;12/02/2024 23:58;8,92
ZIPAQUIRA - URBANO;12/02/2024 21:59;12/02/2024 22:58;8,68
ZIPAQUIRA - URBANO;12/02/2024 20:59;12/02/2024 21:58;9,17
ZIPAQUIRA - URBANO;12/02/2024 19:59;12/02/2024 20:58;8,78
ZIPAQUIRA - URBANO;12/02/2024 18:59;12/02/2024 19:58;8,81
ZIPAQUIRA - URBANO;12/02/2024 17:59;12/02/2024 18:58;7,27
ZIPAQUIRA - URBANO;12/02/2024 16:59;12/02/2024 17:58;6,13
ZIPAQUIRA - URBANO;12/02/2024 15:59;12/02/2024 16:58;3,41
ZIPAQUIRA - URBANO;12/02/2024 14:59;12/02/2024 15:58;2,77
ZIPAQUIRA - URBANO;12/02/2024 13:59;12/02/2024 14:58;2,64
ZIPAQUIRA - URBANO;12/02/2024 12:59;12/02/2024 13:58;3,09
ZIPAQUIRA - URBANO;12/02/2024 11:59;12/02/2024 12:58;3,24
ZIPAQUIRA - URBANO;12/02/2024 10:59;12/02/2024 11:58;4,04
ZIPAQUIRA - URBANO;12/02/2024 9:59;12/02/2024 10:58;4,83
ZIPAQUIRA - URBANO;12/02/2024 8:59;12/02/2024 9:58;11,17
ZIPAQUIRA - URBANO;12/02/2024 7:59;12/02/2024 8:58;21,76
ZIPAQUIRA - URBANO;12/02/2024 6:59;12/02/2024 7:58;20,93
ZIPAQUIRA - URBANO;12/02/2024 5:59;12/02/2024 6:58;13,69
ZIPAQUIRA - URBANO;12/02/2024 4:59;12/02/2024 5:58;8,71
ZIPAQUIRA - URBANO;12/02/2024 3:59;12/02/2024 4:58;7,68
ZIPAQUIRA - URBANO;12/02/2024 2:59;12/02/2024 3:58;8,49
ZIPAQUIRA - URBANO;12/02/2024 1:59;12/02/2024 2:58;7,05
ZIPAQUIRA - URBANO;12/02/2024 0:59;12/02/2024 1:58;6,43
ZIPAQUIRA - URBANO;11/02/2024 23:59;12/02/2024 0:58;6,36
ZIPAQUIRA - URBANO;11/02/2024 22:59;11/02/2024 23:58;6,07
ZIPAQUIRA - URBANO;11/02/2024 21:59;11/02/2024 22:58;5,66
ZIPAQUIRA - URBANO;11/02/2024 20:59;11/02/2024 21:58;5,61
ZIPAQUIRA - URBANO;11/02/2024 19:59;11/02/2024 20:58;4,39
ZIPAQUIRA - URBANO;11/02/2024 18:59;11/02/2024 19:58;4,45
ZIPAQUIRA - URBANO;11/02/2024 17:59;11/02/2024 18:58;4,48
ZIPAQUIRA - URBANO;11/02/2024 16:59;11/02/2024 17:58;3,2
ZIPAQUIRA - URBANO;11/02/2024 15:59;11/02/2024 16:58;2,38
ZIPAQUIRA - URBANO;11/02/2024 14:59;11/02/2024 15:58;3,36
ZIPAQUIRA - URBANO;11/02/2024 13:59;11/02/2024 14:58;2,61
ZIPAQUIRA - URBANO;11/02/2024 12:59;11/02/2024 13:58;2,76
ZIPAQUIRA - URBANO;11/02/2024 11:59;11/02/2024 12:58;2,47
ZIPAQUIRA - URBANO;11/02/2024 10:59;11/02/2024 11:58;2,7
ZIPAQUIRA - URBANO;11/02/2024 9:59;11/02/2024 10:58;3,61
ZIPAQUIRA - URBANO;11/02/2024 8:59;11/02/2024 9:58;6,52
ZIPAQUIRA - URBANO;11/02/2024 7:59;11/02/2024 8:58;12,51
ZIPAQUIRA - URBANO;11/02/2024 6:59;11/02/2024 7:58;11,01
ZIPAQUIRA - URBANO;11/02/2024 5:59;11/02/2024 6:58;9,7
ZIPAQUIRA - URBANO;11/02/2024 4:59;11/02/2024 5:58;9,18
ZIPAQUIRA - URBANO;11/02/2024 3:59;11/02/2024 4:58;8,22
ZIPAQUIRA - URBANO;11/02/2024 2:59;11/02/2024 3:58;3,34
ZIPAQUIRA - URBANO;11/02/2024 1:59;11/02/2024 2:58;5,11
ZIPAQUIRA - URBANO;11/02/2024 0:59;11/02/2024 1:58;5,92
ZIPAQUIRA - URBANO;10/02/2024 23:59;11/02/2024 0:58;3,83
ZIPAQUIRA - URBANO;10/02/2024 22:59;10/02/2024 23:58;2,47
ZIPAQUIRA - URBANO;10/02/2024 21:59;10/02/2024 22:58;4,66
ZIPAQUIRA - URBANO;10/02/2024 20:59;10/02/2024 21:58;6,35
ZIPAQUIRA - URBANO;10/02/2024 19:59;10/02/2024 20:58;4,57
ZIPAQUIRA - URBANO;10/02/2024 18:59;10/02/2024 19:58;4,84
ZIPAQUIRA - URBANO;10/02/2024 17:59;10/02/2024 18:58;3,93
ZIPAQUIRA - URBANO;10/02/2024 16:59;10/02/2024 17:58;3,26
ZIPAQUIRA - URBANO;10/02/2024 15:59;10/02/2024 16:58;3,32
ZIPAQUIRA - URBANO;10/02/2024 14:59;10/02/2024 15:58;2,92
ZIPAQUIRA - URBANO;10/02/2024 13:59;10/02/2024 14:58;3,02
ZIPAQUIRA - URBANO;10/02/2024 12:59;10/02/2024 13:58;3,16
ZIPAQUIRA - URBANO;10/02/2024 11:59;10/02/2024 12:58;2,98
ZIPAQUIRA - URBANO;10/02/2024 10:59;10/02/2024 11:58;2,97
ZIPAQUIRA - URBANO;10/02/2024 9:59;10/02/2024 10:58;3,79
ZIPAQUIRA - URBANO;10/02/2024 8:59;10/02/2024 9:58;3,63
ZIPAQUIRA - URBANO;10/02/2024 7:59;10/02/2024 8:58;4,88
ZIPAQUIRA - URBANO;10/02/2024 6:59;10/02/2024 7:58;8,03
ZIPAQUIRA - URBANO;10/02/2024 5:59;10/02/2024 6:58;7,14
ZIPAQUIRA - URBANO;10/02/2024 4:59;10/02/2024 5:58;7,35
ZIPAQUIRA - URBANO;10/02/2024 3:59;10/02/2024 4:58;7
ZIPAQUIRA - URBANO;10/02/2024 2:59;10/02/2024 3:58;4,28
ZIPAQUIRA - URBANO;10/02/2024 1:59;10/02/2024 2:58;4,64
ZIPAQUIRA - URBANO;10/02/2024 0:59;10/02/2024 1:58;4,16
ZIPAQUIRA - URBANO;9/02/2024 23:59;10/02/2024 0:58;3,59
ZIPAQUIRA - URBANO;9/02/2024 22:59;9/02/2024 23:58;4,25
ZIPAQUIRA - URBANO;9/02/2024 21:59;9/02/2024 22:58;3,97
ZIPAQUIRA - URBANO;9/02/2024 20:59;9/02/2024 21:58;3,88
ZIPAQUIRA - URBANO;9/02/2024 19:59;9/02/2024 20:58;4,4
ZIPAQUIRA - URBANO;9/02/2024 18:59;9/02/2024 19:58;4,17
ZIPAQUIRA - URBANO;9/02/2024 17:59;9/02/2024 18:58;3,45
ZIPAQUIRA - URBANO;9/02/2024 16:59;9/02/2024 17:58;2,68
ZIPAQUIRA - URBANO;9/02/2024 15:59;9/02/2024 16:58;2,52
ZIPAQUIRA - URBANO;9/02/2024 14:59;9/02/2024 15:58;2,86
ZIPAQUIRA - URBANO;9/02/2024 13:59;9/02/2024 14:58;1,97
ZIPAQUIRA - URBANO;9/02/2024 12:59;9/02/2024 13:58;3,59
ZIPAQUIRA - URBANO;9/02/2024 11:59;9/02/2024 12:58;4
ZIPAQUIRA - URBANO;9/02/2024 10:59;9/02/2024 11:58;3,45
ZIPAQUIRA - URBANO;9/02/2024 9:59;9/02/2024 10:58;3,88
ZIPAQUIRA - URBANO;9/02/2024 8:59;9/02/2024 9:58;3,13
ZIPAQUIRA - URBANO;9/02/2024 7:59;9/02/2024 8:58;3,52
ZIPAQUIRA - URBANO;9/02/2024 6:59;9/02/2024 7:58;3,83
ZIPAQUIRA - URBANO;9/02/2024 5:59;9/02/2024 6:58;4,29
ZIPAQUIRA - URBANO;9/02/2024 4:59;9/02/2024 5:58;8,28
ZIPAQUIRA - URBANO;9/02/2024 3:59;9/02/2024 4:58;9,29
ZIPAQUIRA - URBANO;9/02/2024 2:59;9/02/2024 3:58;5,54
ZIPAQUIRA - URBANO;9/02/2024 1:59;9/02/2024 2:58;6,86
ZIPAQUIRA - URBANO;9/02/2024 0:59;9/02/2024 1:58;7,53
ZIPAQUIRA - URBANO;8/02/2024 23:59;9/02/2024 0:58;5,75
ZIPAQUIRA - URBANO;8/02/2024 22:59;8/02/2024 23:58;5,75
ZIPAQUIRA - URBANO;8/02/2024 21:59;8/02/2024 22:58;10,03
ZIPAQUIRA - URBANO;8/02/2024 20:59;8/02/2024 21:58;6,04
ZIPAQUIRA - URBANO;8/02/2024 19:59;8/02/2024 20:58;11,79
ZIPAQUIRA - URBANO;8/02/2024 18:59;8/02/2024 19:58;9,43
ZIPAQUIRA - URBANO;8/02/2024 17:59;8/02/2024 18:58;6,46
ZIPAQUIRA - URBANO;8/02/2024 16:59;8/02/2024 17:58;3,83
ZIPAQUIRA - URBANO;8/02/2024 15:59;8/02/2024 16:58;4,2
ZIPAQUIRA - URBANO;8/02/2024 14:59;8/02/2024 15:58;4,69
ZIPAQUIRA - URBANO;8/02/2024 13:59;8/02/2024 14:58;5,93
ZIPAQUIRA - URBANO;8/02/2024 12:59;8/02/2024 13:58;5,49
ZIPAQUIRA - URBANO;8/02/2024 11:59;8/02/2024 12:58;4,79
ZIPAQUIRA - URBANO;8/02/2024 10:59;8/02/2024 11:58;6,14
ZIPAQUIRA - URBANO;8/02/2024 9:59;8/02/2024 10:58;5,78
ZIPAQUIRA - URBANO;8/02/2024 8:59;8/02/2024 9:58;19,53
ZIPAQUIRA - URBANO;8/02/2024 7:59;8/02/2024 8:58;18,74
ZIPAQUIRA - URBANO;8/02/2024 6:59;8/02/2024 7:58;22,36
ZIPAQUIRA - URBANO;8/02/2024 5:59;8/02/2024 6:58;27,86
ZIPAQUIRA - URBANO;8/02/2024 4:59;8/02/2024 5:58;22,75
ZIPAQUIRA - URBANO;8/02/2024 3:59;8/02/2024 4:58;10,99
ZIPAQUIRA - URBANO;8/02/2024 2:59;8/02/2024 3:58;13,82
ZIPAQUIRA - URBANO;8/02/2024 1:59;8/02/2024 2:58;11,55
ZIPAQUIRA - URBANO;8/02/2024 0:59;8/02/2024 1:58;5,28
ZIPAQUIRA - URBANO;7/02/2024 23:59;8/02/2024 0:58;4,4
ZIPAQUIRA - URBANO;7/02/2024 22:59;7/02/2024 23:58;6,33
ZIPAQUIRA - URBANO;7/02/2024 21:59;7/02/2024 22:58;6,61
ZIPAQUIRA - URBANO;7/02/2024 20:59;7/02/2024 21:58;6,91
ZIPAQUIRA - URBANO;7/02/2024 19:59;7/02/2024 20:58;4,62
ZIPAQUIRA - URBANO;7/02/2024 18:59;7/02/2024 19:58;7,65
ZIPAQUIRA - URBANO;7/02/2024 17:59;7/02/2024 18:58;7,04
ZIPAQUIRA - URBANO;7/02/2024 16:59;7/02/2024 17:58;3,63
ZIPAQUIRA - URBANO;7/02/2024 15:59;7/02/2024 16:58;2,94
ZIPAQUIRA - URBANO;7/02/2024 14:59;7/02/2024 15:58;3,09
ZIPAQUIRA - URBANO;7/02/2024 13:59;7/02/2024 14:58;2,53
ZIPAQUIRA - URBANO;7/02/2024 12:59;7/02/2024 13:58;3,18
ZIPAQUIRA - URBANO;7/02/2024 11:59;7/02/2024 12:58;2,69
ZIPAQUIRA - URBANO;7/02/2024 10:59;7/02/2024 11:58;2,41
ZIPAQUIRA - URBANO;7/02/2024 9:59;7/02/2024 10:58;3,09
ZIPAQUIRA - URBANO;7/02/2024 8:59;7/02/2024 9:58;3,45
ZIPAQUIRA - URBANO;7/02/2024 7:59;7/02/2024 8:58;8,52
ZIPAQUIRA - URBANO;7/02/2024 6:59;7/02/2024 7:58;9,34
ZIPAQUIRA - URBANO;7/02/2024 5:59;7/02/2024 6:58;11,18
ZIPAQUIRA - URBANO;7/02/2024 4:59;7/02/2024 5:58;8,84
ZIPAQUIRA - URBANO;7/02/2024 3:59;7/02/2024 4:58;13,24
ZIPAQUIRA - URBANO;7/02/2024 2:59;7/02/2024 3:58;11,79
ZIPAQUIRA - URBANO;7/02/2024 1:59;7/02/2024 2:58;9,31
ZIPAQUIRA - URBANO;7/02/2024 0:59;7/02/2024 1:58;9,03
ZIPAQUIRA - URBANO;6/02/2024 23:59;7/02/2024 0:58;10,82
ZIPAQUIRA - URBANO;6/02/2024 22:59;6/02/2024 23:58;9,01
ZIPAQUIRA - URBANO;6/02/2024 21:59;6/02/2024 22:58;9,27
ZIPAQUIRA - URBANO;6/02/2024 20:59;6/02/2024 21:58;9
ZIPAQUIRA - URBANO;6/02/2024 19:59;6/02/2024 20:58;8,1
ZIPAQUIRA - URBANO;6/02/2024 18:59;6/02/2024 19:58;5,14
ZIPAQUIRA - URBANO;6/02/2024 17:59;6/02/2024 18:58;4,13
ZIPAQUIRA - URBANO;6/02/2024 16:59;6/02/2024 17:58;4,41
ZIPAQUIRA - URBANO;6/02/2024 15:59;6/02/2024 16:58;2,73
ZIPAQUIRA - URBANO;6/02/2024 14:59;6/02/2024 15:58;2,36
ZIPAQUIRA - URBANO;6/02/2024 12:59;6/02/2024 13:58;2,31
ZIPAQUIRA - URBANO;6/02/2024 11:59;6/02/2024 12:58;4,75
ZIPAQUIRA - URBANO;6/02/2024 10:59;6/02/2024 11:58;8,44
ZIPAQUIRA - URBANO;6/02/2024 9:59;6/02/2024 10:58;5,93
ZIPAQUIRA - URBANO;6/02/2024 8:59;6/02/2024 9:58;3,86
ZIPAQUIRA - URBANO;6/02/2024 7:59;6/02/2024 8:58;6,11
ZIPAQUIRA - URBANO;6/02/2024 6:59;6/02/2024 7:58;8,3
ZIPAQUIRA - URBANO;6/02/2024 5:59;6/02/2024 6:58;6,09
ZIPAQUIRA - URBANO;6/02/2024 4:59;6/02/2024 5:58;6,68
ZIPAQUIRA - URBANO;6/02/2024 3:59;6/02/2024 4:58;7,27
ZIPAQUIRA - URBANO;6/02/2024 2:59;6/02/2024 3:58;7,87
ZIPAQUIRA - URBANO;6/02/2024 1:59;6/02/2024 2:58;8,2
ZIPAQUIRA - URBANO;6/02/2024 0:59;6/02/2024 1:58;8,32
ZIPAQUIRA - URBANO;5/02/2024 23:59;6/02/2024 0:58;5,64
ZIPAQUIRA - URBANO;5/02/2024 22:59;5/02/2024 23:58;5,94
ZIPAQUIRA - URBANO;5/02/2024 21:59;5/02/2024 22:58;5,42
ZIPAQUIRA - URBANO;5/02/2024 20:59;5/02/2024 21:58;4,03
ZIPAQUIRA - URBANO;5/02/2024 19:59;5/02/2024 20:58;3,09
ZIPAQUIRA - URBANO;5/02/2024 18:59;5/02/2024 19:58;2,42
ZIPAQUIRA - URBANO;5/02/2024 17:59;5/02/2024 18:58;1,48
ZIPAQUIRA - URBANO;5/02/2024 16:59;5/02/2024 17:58;2,69
ZIPAQUIRA - URBANO;5/02/2024 15:59;5/02/2024 16:58;3,65
ZIPAQUIRA - URBANO;5/02/2024 14:59;5/02/2024 15:58;4,92
ZIPAQUIRA - URBANO;5/02/2024 13:59;5/02/2024 14:58;9,14
ZIPAQUIRA - URBANO;5/02/2024 12:59;5/02/2024 13:58;3,7
ZIPAQUIRA - URBANO;5/02/2024 11:59;5/02/2024 12:58;4,57
ZIPAQUIRA - URBANO;5/02/2024 10:59;5/02/2024 11:58;5,94
ZIPAQUIRA - URBANO;5/02/2024 9:59;5/02/2024 10:58;5,27
ZIPAQUIRA - URBANO;5/02/2024 8:59;5/02/2024 9:58;7,34
ZIPAQUIRA - URBANO;5/02/2024 7:59;5/02/2024 8:58;6,21
ZIPAQUIRA - URBANO;5/02/2024 6:59;5/02/2024 7:58;6,47
ZIPAQUIRA - URBANO;5/02/2024 5:59;5/02/2024 6:58;4,69
